idx,fips,county,state,lon,lat,rMapState,rMapCounty
2760,49039,Sanpete County,UT,-111.5784044,39.38138265,utah,sanpete
2761,49041,Sevier County,UT,-111.8067295,38.74868211,utah,sevier
2762,49043,Summit County,UT,-110.9613714,40.87165944,utah,summit
2763,49045,Tooele County,UT,-113.1282542,40.45180386,utah,tooele
2764,49047,Uintah County,UT,-109.5270387,40.12323232,utah,uintah
2765,49049,Utah County,UT,-111.6759819,40.12536718,utah,utah
2766,49051,Wasatch County,UT,-111.1806511,40.33134029,utah,wasatch
2767,49053,Washington County,UT,-113.5018023,37.28185237,utah,washington
2768,49055,Wayne County,UT,-110.9025821,38.32469723,utah,wayne
2769,49057,Weber County,UT,-111.9419217,41.26937959,utah,weber
2770,50001,Addison County,VT,-73.14629509,44.03205562,vermont,addison
2771,50003,Bennington County,VT,-73.09720249,43.03698448,vermont,bennington
2772,50005,Caledonia County,VT,-72.09500225,44.46107108,vermont,caledonia
2773,50007,Chittenden County,VT,-73.09515603,44.46173383,vermont,chittenden
2774,50009,Essex County,VT,-71.74051121,44.72271067,vermont,essex
2775,50011,Franklin County,VT,-72.91620334,44.85467309,vermont,franklin
2776,50013,Grand Isle County,VT,-73.30288416,44.80363274,vermont,grand isle
2777,50015,Lamoille County,VT,-72.64148166,44.60399628,vermont,lamoille
2778,50017,Orange County,VT,-72.37895312,44.00901389,vermont,orange
2779,50019,Orleans County,VT,-72.23833612,44.83745011,vermont,orleans
2780,50021,Rutland County,VT,-73.0419357,43.57988646,vermont,rutland
2781,50023,Washington County,VT,-72.61217388,44.27674439,vermont,washington
2782,50025,Windham County,VT,-72.71758674,42.99072486,vermont,windham
2783,50027,Windsor County,VT,-72.58491701,43.58489503,vermont,windsor
2784,51001,Accomack County,VA,-75.30816171,37.95266845,virginia,accomack
2785,51003,Albemarle County,VA,-78.55682787,38.02301318,virginia,albemarle
2786,51005,Alleghany County,VA,-80.01005297,37.77987473,virginia,alleghany
2787,51007,Amelia County,VA,-77.98033158,37.33399537,virginia,amelia
2788,51009,Amherst County,VA,-79.14536425,37.59929154,virginia,amherst
2789,51011,Appomattox County,VA,-78.81200059,37.36694021,virginia,appomattox
2790,51013,Arlington County,VA,-77.11357918,38.87853623,virginia,arlington
2791,51015,Augusta County,VA,-79.13193482,38.16069486,virginia,augusta
2792,51017,Bath County,VA,-79.7440173,38.0570964,virginia,bath
2793,51019,Bedford County,VA,-79.52311255,37.31764482,virginia,bedford
2794,51021,Bland County,VA,-81.12939829,37.12787215,virginia,bland
2795,51023,Botetourt County,VA,-79.81060577,37.55287083,virginia,botetourt
2796,51025,Brunswick County,VA,-77.85872729,36.76573353,virginia,brunswick
2797,51027,Buchanan County,VA,-82.03985596,37.26129367,virginia,buchanan
2798,51029,Buckingham County,VA,-78.52957232,37.56512261,virginia,buckingham
2799,51031,Campbell County,VA,-79.10232602,37.21993119,virginia,campbell
2800,51033,Caroline County,VA,-77.34893364,38.03106555,virginia,caroline
2801,51035,Carroll County,VA,-80.72751671,36.72456981,virginia,carroll
2802,51036,Charles City County,VA,-77.07582818,37.36044345,virginia,charles city
2803,51037,Charlotte County,VA,-78.66527157,37.01266693,virginia,charlotte
2804,51041,Chesterfield County,VA,-77.57630417,37.38879869,virginia,chesterfield
2805,51043,Clarke County,VA,-78.00738343,39.11701836,virginia,clarke
2806,51045,Craig County,VA,-80.21256358,37.47020646,virginia,craig
2807,51047,Culpeper County,VA,-77.95471798,38.49027232,virginia,culpeper
2808,51049,Cumberland County,VA,-78.24526106,37.5084375,virginia,cumberland
2809,51051,Dickenson County,VA,-82.35605735,37.11949853,virginia,dickenson
2810,51053,Dinwiddie County,VA,-77.62783281,37.0811084,virginia,dinwiddie
2811,51057,Essex County,VA,-76.95572853,37.93628063,virginia,essex
2812,51059,Fairfax County,VA,-77.28296302,38.83588696,virginia,fairfax
2813,51061,Fauquier County,VA,-77.80897758,38.74023242,virginia,fauquier
2814,51063,Floyd County,VA,-80.36663537,36.92844884,virginia,floyd
2815,51065,Fluvanna County,VA,-78.27995878,37.83462508,virginia,fluvanna
2816,51067,Franklin County,VA,-79.88843185,36.98942212,virginia,franklin
2817,51069,Frederick County,VA,-78.27568969,39.21279153,virginia,frederick
2818,51071,Giles County,VA,-80.70492371,37.30872539,virginia,giles
2819,51073,Gloucester County,VA,-76.54652653,37.42132381,virginia,gloucester
2820,51075,Goochland County,VA,-77.92086236,37.72190384,virginia,goochland
2821,51077,Grayson County,VA,-81.20598953,36.65186002,virginia,grayson
2822,51079,Greene County,VA,-78.46733122,38.29848,virginia,greene
2823,51081,Greensville County,VA,-77.55876509,36.67824733,virginia,greensville
2824,51083,Halifax County,VA,-78.9296769,36.76155192,virginia,halifax
2825,51085,Hanover County,VA,-77.48690416,37.76224995,virginia,hanover
2826,51087,Henrico County,VA,-77.41620973,37.54289019,virginia,henrico
2827,51089,Henry County,VA,-79.89211161,36.67933052,virginia,henry
2828,51091,Highland County,VA,-79.5778823,38.3650286,virginia,highland
2829,51093,Isle of Wight County,VA,-76.72881274,36.88931038,virginia,isle of wight
2830,51095,James City County,VA,-76.77692889,37.31210467,virginia,james city
2831,51097,King and Queen County,VA,-76.90037189,37.72287579,virginia,king and queen
2832,51099,King George County,VA,-77.16615932,38.27134528,virginia,king george
2833,51101,King William County,VA,-77.08740995,37.70502625,virginia,king william
2834,51103,Lancaster County,VA,-76.47136927,37.73859882,virginia,lancaster
2835,51105,Lee County,VA,-83.11750031,36.70574885,virginia,lee
2836,51107,Loudoun County,VA,-77.64881227,39.09417752,virginia,loudoun
2837,51109,Louisa County,VA,-77.95767357,37.97771128,virginia,louisa
2838,51111,Lunenburg County,VA,-78.24106353,36.94880749,virginia,lunenburg
2839,51113,Madison County,VA,-78.28355154,38.41937663,virginia,madison
2840,51115,Mathews County,VA,-76.35139424,37.42610765,virginia,mathews
2841,51117,Mecklenburg County,VA,-78.34952832,36.68225724,virginia,mecklenburg
2842,51119,Middlesex County,VA,-76.57297716,37.6242568,virginia,middlesex
2843,51121,Montgomery County,VA,-80.38792767,37.16766958,virginia,montgomery
2844,51800,Suffolk city,VA,-76.64328597,36.69546558,virginia,suffolk
2845,51125,Nelson County,VA,-78.88976365,37.78480312,virginia,nelson
2846,51127,New Kent County,VA,-77.00541954,37.5026278,virginia,new kent
2847,51131,Northampton County,VA,-75.90635309,37.36827278,virginia,northampton
2848,51133,Northumberland County,VA,-76.42509438,37.88899227,virginia,northumberland
2849,51135,Nottoway County,VA,-78.05431692,37.14089328,virginia,nottoway
2850,51137,Orange County,VA,-78.00928672,38.25150652,virginia,orange
2851,51139,Page County,VA,-78.48877387,38.62319937,virginia,page
2852,51141,Patrick County,VA,-80.30159611,36.6843787,virginia,patrick
2853,51143,Pittsylvania County,VA,-79.39765356,36.81722394,virginia,pittsylvania
2854,51145,Powhatan County,VA,-77.91092122,37.5515608,virginia,powhatan
2855,51147,Prince Edward County,VA,-78.44270934,37.22224389,virginia,prince edward
2856,51149,Prince George County,VA,-77.24100794,37.19044781,virginia,prince george
2857,51153,Prince William County,VA,-77.48393684,38.70821642,virginia,prince william
2858,51155,Pulaski County,VA,-80.70875838,37.05456005,virginia,pulaski
2859,51157,Rappahannock County,VA,-78.16015002,38.68946233,virginia,rappahannock
2860,51159,Richmond County,VA,-76.72812234,37.94107292,virginia,richmond
2861,51161,Roanoke County,VA,-80.05473011,37.26469776,virginia,roanoke
2862,51163,Rockbridge County,VA,-79.45030514,37.80911154,virginia,rockbridge
2863,51165,Rockingham County,VA,-78.88476613,38.51659089,virginia,rockingham
2864,51167,Russell County,VA,-82.09313803,36.92938707,virginia,russell
2865,51169,Scott County,VA,-82.60935125,36.7092788,virginia,scott
2866,51171,Shenandoah County,VA,-78.57413236,38.86480834,virginia,shenandoah
2867,51173,Smyth County,VA,-81.52348022,36.83148303,virginia,smyth
2868,51175,Southampton County,VA,-77.10063926,36.7205098,virginia,southampton
2869,51177,Spotsylvania County,VA,-77.64733249,38.19425945,virginia,spotsylvania
2870,51179,Stafford County,VA,-77.4584877,38.42353518,virginia,stafford
2871,51181,Surry County,VA,-76.90449093,37.10453368,virginia,surry
2872,51183,Sussex County,VA,-77.26053116,36.9235293,virginia,sussex
2873,51185,Tazewell County,VA,-81.56294353,37.11970594,virginia,tazewell
2874,51187,Warren County,VA,-78.2130169,38.91629182,virginia,warren
2875,51191,Washington County,VA,-81.96338264,36.72367008,virginia,washington
2876,51193,Westmoreland County,VA,-76.8338193,38.11034479,virginia,westmoreland
2877,51195,Wise County,VA,-82.62105361,36.96932987,virginia,wise
2878,51197,Wythe County,VA,-81.06881839,36.90558614,virginia,wythe
2879,51199,York County,VA,-76.53536629,37.21429413,virginia,york
2880,51650,Hampton city,VA,-76.36036115,37.05003453,virginia,hampton
2881,51700,Newport News city,VA,-76.52052167,37.10788706,virginia,newport news
2882,51710,Norfolk city,VA,-76.30277003,36.71707088,virginia,norfolk
2883,51810,Virginia Beach city,VA,-76.04992491,36.74637308,virginia,virginia beach
2884,53001,Adams County,WA,-118.5544948,46.98143794,washington,adams
2885,53003,Asotin County,WA,-117.1980938,46.19859056,washington,asotin
2886,53005,Benton County,WA,-119.5154696,46.23413376,washington,benton
2887,53007,Chelan County,WA,-120.6190158,47.87156935,washington,chelan
2888,53009,Clallam County,WA,-123.9183471,48.06058316,washington,clallam
2889,53011,Clark County,WA,-122.4881031,45.76931076,washington,clark
2890,53013,Columbia County,WA,-117.9178355,46.30227318,washington,columbia
2891,53015,Cowlitz County,WA,-122.6813715,46.18531919,washington,cowlitz
2892,53017,Douglas County,WA,-119.6990362,47.72751018,washington,douglas
2893,53019,Ferry County,WA,-118.5174,48.46901826,washington,ferry
2894,53021,Franklin County,WA,-118.904419,46.53562842,washington,franklin
2895,53023,Garfield County,WA,-117.5500058,46.42906714,washington,garfield
2896,53025,Grant County,WA,-119.4546794,47.20012654,washington,grant
2897,53027,Grays Harbor County,WA,-123.7403328,47.15944575,washington,grays harbor
2898,53029,Island County,WA,-122.5276819,48.14782907,washington,island
2899,53031,Jefferson County,WA,-123.5536194,47.7612951,washington,jefferson
2900,53033,King County,WA,-121.7750792,47.47988427,washington,king
2901,53035,Kitsap County,WA,-122.6531754,47.59542374,washington,kitsap
2902,53037,Kittitas County,WA,-120.6827892,47.11519897,washington,kittitas
2903,53039,Klickitat County,WA,-120.7902206,45.87107715,washington,klickitat
2904,53041,Lewis County,WA,-122.3970407,46.57276006,washington,lewis
2905,53043,Lincoln County,WA,-118.4155094,47.57281699,washington,lincoln
2906,53045,Mason County,WA,-123.1980471,47.34642853,washington,mason
2907,53047,Okanogan County,WA,-119.7428579,48.5456245,washington,okanogan
2908,53049,Pacific County,WA,-123.6752563,46.55482718,washington,pacific
2909,53051,Pend Oreille County,WA,-117.2728103,48.53429098,washington,pend oreille
2910,53053,Pierce County,WA,-122.0453688,46.98693066,washington,pierce
2911,53055,San Juan County,WA,-122.8290537,48.46131372,washington,san juan
2912,53057,Skagit County,WA,-121.7136435,48.47373437,washington,skagit
2913,53059,Skamania County,WA,-121.91531,46.01614041,washington,skamania
2914,53061,Snohomish County,WA,-121.6700367,48.0419703,washington,snohomish
2915,53063,Spokane County,WA,-117.3967036,47.62487755,washington,spokane
2916,53065,Stevens County,WA,-117.8584613,48.40193268,washington,stevens
2917,53067,Thurston County,WA,-122.8354679,46.91403822,washington,thurston
2918,53069,Wahkiakum County,WA,-123.4094817,46.28956417,washington,wahkiakum
2919,53071,Walla Walla County,WA,-118.4878662,46.23031289,washington,walla walla
2920,53073,Whatcom County,WA,-121.6892494,48.82053446,washington,whatcom
2921,53075,Whitman County,WA,-117.5138932,46.89880668,washington,whitman
2922,53077,Yakima County,WA,-120.7405292,46.45176696,washington,yakima
2923,54001,Barbour County,WV,-79.99774987,39.13236574,west virginia,barbour
2924,54003,Berkeley County,WV,-78.027495,39.46488926,west virginia,berkeley
2925,54005,Boone County,WV,-81.70361842,38.01847712,west virginia,boone
2926,54007,Braxton County,WV,-80.72085026,38.70119123,west virginia,braxton
2927,54009,Brooke County,WV,-80.58062076,40.28358382,west virginia,brooke
2928,54011,Cabell County,WV,-82.24029566,38.42975778,west virginia,cabell
2929,54013,Calhoun County,WV,-81.11771691,38.84576967,west virginia,calhoun
2930,54015,Clay County,WV,-81.07055221,38.4626459,west virginia,clay
2931,54017,Doddridge County,WV,-80.70922131,39.27137119,west virginia,doddridge
2932,54019,Fayette County,WV,-81.07260679,38.02495598,west virginia,fayette
2933,54021,Gilmer County,WV,-80.86217723,38.92264081,west virginia,gilmer
2934,54023,Grant County,WV,-79.20343561,39.10606056,west virginia,grant
2935,54025,Greenbrier County,WV,-80.45250288,37.94738262,west virginia,greenbrier
2936,54027,Hampshire County,WV,-78.62279571,39.31837661,west virginia,hampshire
2937,54029,Hancock County,WV,-80.57892811,40.53216652,west virginia,hancock
2938,54031,Hardy County,WV,-78.86563966,39.01166882,west virginia,hardy
2939,54033,Harrison County,WV,-80.38401667,39.2865845,west virginia,harrison
2940,54035,Jackson County,WV,-81.6728797,38.84657573,west virginia,jackson
2941,54037,Jefferson County,WV,-77.86483161,39.31058184,west virginia,jefferson
2942,54039,Kanawha County,WV,-81.51638356,38.33557543,west virginia,kanawha
2943,54041,Lewis County,WV,-80.5054734,38.99753156,west virginia,lewis
2944,54043,Lincoln County,WV,-82.05940683,38.17193074,west virginia,lincoln
2945,54045,Logan County,WV,-81.9365841,37.82529003,west virginia,logan
2946,54047,McDowell County,WV,-81.65547875,37.37834801,west virginia,mcdowell
2947,54049,Marion County,WV,-80.23813328,39.51233621,west virginia,marion
2948,54051,Marshall County,WV,-80.6657743,39.86918791,west virginia,marshall
2949,54053,Mason County,WV,-82.02640101,38.77267183,west virginia,mason
2950,54055,Mercer County,WV,-81.10924889,37.40216546,west virginia,mercer
2951,54057,Mineral County,WV,-78.9485455,39.41122234,west virginia,mineral
2952,54059,Mingo County,WV,-82.13376743,37.72188625,west virginia,mingo
2953,54061,Monongalia County,WV,-80.03540973,39.6329801,west virginia,monongalia
2954,54063,Monroe County,WV,-80.54483664,37.5606579,west virginia,monroe
2955,54065,Morgan County,WV,-78.2714681,39.55707174,west virginia,morgan
2956,54067,Nicholas County,WV,-80.79551312,38.29458211,west virginia,nicholas
2957,54069,Ohio County,WV,-80.62537819,40.10426911,west virginia,ohio
2958,54071,Pendleton County,WV,-79.36009524,38.68087855,west virginia,pendleton
2959,54073,Pleasants County,WV,-81.17290074,39.37377618,west virginia,pleasants
2960,54075,Pocahontas County,WV,-80.0087394,38.3316311,west virginia,pocahontas
2961,54077,Preston County,WV,-79.67152863,39.46883287,west virginia,preston
2962,54079,Putnam County,WV,-81.90183331,38.50829269,west virginia,putnam
2963,54081,Raleigh County,WV,-81.24670889,37.76950543,west virginia,raleigh
2964,54083,Randolph County,WV,-79.88043692,38.77521748,west virginia,randolph
2965,54085,Ritchie County,WV,-81.06251896,39.18257473,west virginia,ritchie
2966,54087,Roane County,WV,-81.34211019,38.71571512,west virginia,roane
2967,54089,Summers County,WV,-80.85556917,37.64742612,west virginia,summers
2968,54091,Taylor County,WV,-80.04795643,39.33591953,west virginia,taylor
2969,54093,Tucker County,WV,-79.55996776,39.11284223,west virginia,tucker
2970,54095,Tyler County,WV,-80.88633185,39.47085382,west virginia,tyler
2971,54097,Upshur County,WV,-80.23493991,38.90319793,west virginia,upshur
2972,54099,Wayne County,WV,-82.41998429,38.15221999,west virginia,wayne
2973,54101,Webster County,WV,-80.41792942,38.49581285,west virginia,webster
2974,54103,Wetzel County,WV,-80.63567012,39.61217825,west virginia,wetzel
2975,54105,Wirt County,WV,-81.37413177,39.0244132,west virginia,wirt
2976,54107,Wood County,WV,-81.51679004,39.21804124,west virginia,wood
2977,54109,Wyoming County,WV,-81.54435795,37.6083103,west virginia,wyoming
2978,55001,Adams County,WI,-89.76077408,43.97241117,wisconsin,adams
2979,55003,Ashland County,WI,-90.67539498,46.2673139,wisconsin,ashland
2980,55005,Barron County,WI,-91.85104436,45.43271641,wisconsin,barron
2981,55007,Bayfield County,WI,-91.1913525,46.5113417,wisconsin,bayfield
2982,55009,Brown County,WI,-88.00009766,44.44990563,wisconsin,brown
2983,55011,Buffalo County,WI,-91.75484889,44.38951269,wisconsin,buffalo
2984,55013,Burnett County,WI,-92.38292055,45.85886127,wisconsin,burnett
2985,55015,Calumet County,WI,-88.21626442,44.08063393,wisconsin,calumet
2986,55017,Chippewa County,WI,-91.27709787,45.07505617,wisconsin,chippewa
2987,55019,Clark County,WI,-90.60803895,44.73745707,wisconsin,clark
2988,55021,Columbia County,WI,-89.33266677,43.46791924,wisconsin,columbia
2989,55023,Crawford County,WI,-90.92206619,43.23986751,wisconsin,crawford
2990,55025,Dane County,WI,-89.42050383,43.06816145,wisconsin,dane
2991,55027,Dodge County,WI,-88.70706274,43.41988319,wisconsin,dodge
2992,55029,Door County,WI,-87.34439183,44.91051855,wisconsin,door
2993,55031,Douglas County,WI,-91.91977021,46.42630514,wisconsin,douglas
2994,55033,Dunn County,WI,-91.90197716,44.95249515,wisconsin,dunn
2995,55035,Eau Claire County,WI,-91.28458849,44.72791182,wisconsin,eau claire
2996,55037,Florence County,WI,-88.40666243,45.84816721,wisconsin,florence
2997,55039,Fond du Lac County,WI,-88.49308608,43.75436493,wisconsin,fond du lac
